version,curso,id_entrada,glosa_estandar,clase_gramatical,definicion,composicion,secuencia,requiere_definicion,imagen_optima,tipo_sena,cm1,cm2,cm3,cm4,cm5,nombre_video,glosa_limpia,subnivel,red_semantica,nivel
DBLSC,LSC0,1171,PASAPORTE,SUSTANTIVO,Documento oficial que acredita la identidad y nacionalidad de una persona para viajar al extranjero. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),Bl,S,Sin especificar,Sin especificar,Sin especificar,01171_pasaporte.mp4,PASAPORTE,test2,19,A2
DBLSC,LSC0,1172,PESO-MONEDA,SUSTANTIVO,Unidad monetaria oficial de Colombia y otros países. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),S,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01172_pesomoneda.mp4,PESO MONEDA,test4,82,A2
DBLSC,LSC0,1173,PAZ,SUSTANTIVO,Situación en la que no hay guerra ni enfrentamientos entre colectividades. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01173_paz.mp4,PAZ,test2,9,A1
DBLSC,LSC0,1174,PESO-MEDIDA,SUSTANTIVO,Magnitud de la fuerza de gravedad que actúa sobre una masa. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01174_pesomedida.mp4,PESO MEDIDA,test2,12,A1
DBLSC,LSC0,1175,PLATA-DINERO,SUSTANTIVO,Conjunto de monedas y billetes que sirven de medio de pago. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),Pc,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01175_platadiner.mp4,PLATA DINERO,test2,48,A1
DBLSC,LSC0,1176,PLATA-METAL,SUSTANTIVO,"Elemento químico metálico, blanco, brillante y maleable. (Generada Gemini)",NO,1 seña,SI,SI,Unimanual (tipo 0),A,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01176_platametal.mp4,PLATA METAL,test3,46,A2
DBLSC,LSC0,1177,POLÍTICO,SUSTANTIVO,Persona que interviene en la política o de los asuntos del gobierno. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),P,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01177_politico.mp4,POLITICO,test4,79,A1
DBLSC,LSC0,1178,PUEBLO,SUSTANTIVO,Conjunto de personas que forman una comunidad o habitan una población. (RAE),NO,1 seña,SI,SI,Semi-simétrica (tipo II),Ok,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01178_pueblo.mp4,PUEBLO,test1,48,A2
DBLSC,LSC0,1179,QUIEBRA,SUSTANTIVO,Pérdida comercial o financiera que impide el pago de las deudas (bancarrota). (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Bl,P,Sin especificar,Sin especificar,Sin especificar,01179_quiebra.mp4,QUIEBRA,test3,70,A2
DBLSC,LSC0,1180,RENUNCIAR,VERBO,"Dimitir o dejar voluntariamente un empleo, cargo u obligación. (RAE)",NO,1 seña,NO,SI,Simétrica (tipo I),O,J,Sin especificar,Sin especificar,Sin especificar,01180_renunciar.mp4,RENUNCIAR,test1,18,A2
DBLSC,LSC0,1181,REUNIÓN,SUSTANTIVO,Agrupación o congregación de personas para tratar un asunto determinado. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),R,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01181_reunion.mp4,REUNION,test1,48,A2
DBLSC,LSC0,1182,REBELDE,ADJETIVO,Que se rebela o subleva contra la autoridad. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),S,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01182_rebelde.mp4,REBELDE,test4,79,A1
DBLSC,LSC0,1183,SOCIO,SUSTANTIVO,"Persona asociada con otra u otras para un fin común, especialmente mercantil. (RAE)",NO,1 seña,NO,SI,Asimétrica (tipo III),Bl,Af,Sin especificar,Sin especificar,Sin especificar,01183_socio.mp4,SOCIO,test3,57,A2
DBLSC,LSC0,1184,SUELDO,SUSTANTIVO,Remuneración asignada a un trabajador de manera periódica. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),C,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01184_sueldo.mp4,SUELDO,test3,83,A1
DBLSC,LSC0,1185,TRABAJAR,VERBO,Realizar una actividad física o intelectual con el fin de producir o transformar algo. (RAE),Sin especificar,Sin especificar,NO,SI,Semi-simétrica (tipo II),S,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01185_trabajar.mp4,TRABAJAR,test4,30,A2
DBLSC,LSC1,1186,VOCAL,SUSTANTIVO,"Miembro con voz y voto en un consejo, junta o tribunal. / Sonido del habla. (RAE)",NO,1 seña,SI,SI,Asimétrica (tipo III),Bl,V,Sin especificar,Sin especificar,Sin especificar,01186_vocal.mp4,VOCAL,test4,79,B2
DBLSC,LSC0,1187,VOTAR,VERBO,Emitir el voto en un proceso de elección o consulta. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),S,Okp,Sin especificar,Sin especificar,Sin especificar,01187_votar.mp4,VOTAR,test4,20,A1
DBLSC,LSC0,1188,BILINGUE,ADJETIVO,Que habla dos lenguas o está expresado en dos idiomas. (RAE),Sin especificar,Sin especificar,NO,SI,Compuestas (tipo C),I,J,V,S,H,01188_bilingue.mp4,BILINGUE,test2,19,A2
DBLSC,LSC0,1189,BICULTURAL,ADJETIVO,Que abarca o participa de dos culturas distintas. (RAE),SI,2 señas,SI,SI,Compuestas (tipo C),P,C,S,V,Sin especificar,01189_bicultural.mp4,BICULTURAL,test2,12,A2
DBLSC,LSC0,1190,AMBOS,FUNCION,El uno y el otro; los dos colectivamente. (RAE),NO,1 seña,SI,SI,Compuestas (tipo C),C,S,V,Sin especificar,Sin especificar,01190_ambos.mp4,AMBOS,test1,48,A2
DBLSC,LSC0,1191,BIOLOGÍA,SUSTANTIVO,Ciencia que estudia los seres vivos y sus procesos vitales. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Bl,O,Sin especificar,Sin especificar,Sin especificar,01191_biologia.mp4,BIOLOGIA,test3,46,A2
DBLSC,LSC0,1192,CALIFICACIÓN,SUSTANTIVO,Nota u ordenación que evalúa el rendimiento académico o una prueba. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),Bl,J,Sin especificar,Sin especificar,Sin especificar,01192_calificaci.mp4,CALIFICACION,test3,50,A2
DBLSC,LSC0,1193,CALIFICAR,VERBO,Juzgar o evaluar el mérito o valor de una persona o trabajo. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),B,Pc,Sin especificar,Sin especificar,Sin especificar,01193_calificar.mp4,CALIFICAR,test2,39,A2
DBLSC,LSC0,1194,CIENCIAS,SUSTANTIVO,Conjunto de conocimientos estructurados sistemáticamente mediante la observación y el razonamiento. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Gl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01194_ciencias.mp4,CIENCIAS,test3,50,A2
DBLSC,LSC0,1195,CLASE,SUSTANTIVO,Lección o reunión académica impartida por un docente a los estudiantes. (RAE),NO,1 seña,SI,SI,Simétrica (tipo I),C,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01195_clase.mp4,CLASE,test4,16,A2
DBLSC,LSC0,1196,COLEGIO,SUSTANTIVO,Establecimiento de enseñanza de educación primaria o secundaria. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Be,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01196_colegio.mp4,COLEGIO,test3,47,A2
DBLSC,LSC0,1197,COMPAÑERO,SUSTANTIVO,"Persona que comparte con otra un mismo estudio, trabajo u ocupación. (RAE)",NO,1 seña,SI,SI,Simétrica (tipo I),Q,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01197_compañero.mp4,COMPANERO,test4,80,A1
DBLSC,LSC0,1198,CORTAR,VERBO,Dividir o separar algo con un instrumento afilado. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),V,H,Sin especificar,Sin especificar,Sin especificar,01198_cortar.mp4,CORTAR,test1,31,A2
DBLSC,LSC0,1199,CURSO,SUSTANTIVO,Conjunto de materias impartidas en un período lectivo escolar. (RAE),NO,1 seña,SI,SI,Simétrica (tipo I),Be,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01199_curso.mp4,CURSO,test4,16,A2
DBLSC,LSC0,1200,DIBUJAR,VERBO,Trazar imágenes o formas mediante líneas en una superficie. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),I,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01200_dibujar.mp4,DIBUJAR,test2,5,A2
DBLSC,LSC0,1201,DIPLOMA,SUSTANTIVO,Documento oficial expedido por una institución que acredita un título o distinción. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),L,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01201_diploma.mp4,DIPLOMA,test3,67,A2
DBLSC,LSC0,1202,EDUCACIÓN-FÍSICA,SUSTANTIVO,Asignatura escolar centrada en el desarrollo del cuerpo y las capacidades motoras mediante el ejercicio. (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),Ql,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01202_educacionf.mp4,EDUCACION FISICA,test4,38,A2
DBLSC,LSC0,1203,ESCRIBIR,VERBO,Representar las palabras o ideas mediante letras u otros signos en una superficie. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Bl,Pc,Sin especificar,Sin especificar,Sin especificar,01203_escribir.mp4,ESCRIBIR,test3,50,A2
DBLSC,LSC0,1204,ESPAÑOL,SUSTANTIVO,Lengua romance hablada en España y la mayor parte de Hispanoamérica. (RAE),NO,1 seña,SI,SI,Simétrica (tipo I),Xe,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01204_español.mp4,ESPANOL,test3,61,A2
DBLSC,LSC0,1205,ESTUDIANTE,SUSTANTIVO,Persona que cursa estudios en un centro de enseñanza. (RAE),NO,1 seña,NO,SI,Compuestas (tipo C),Be,K,Sin especificar,Sin especificar,Sin especificar,01205_estudiante.mp4,ESTUDIANTE,test3,67,A2
DBLSC,LSC0,1206,ESTUDIAR,VERBO,Ejercitar el entendimiento para comprender o aprender una materia. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01206_estudiar.mp4,ESTUDIAR,test3,50,A2
DBLSC,LSC0,1207,EXAMEN,SUSTANTIVO,Prueba que se realiza para comprobar los conocimientos o aptitudes de un estudiante. (RAE),NO,1 seña,SI,SI,Unimanual (tipo 0),Gl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01207_examen.mp4,EXAMEN,test3,50,A2
DBLSC,LSC0,1208,NO-VINO,VERBO,Indicación o registro de ausencia de una persona a un compromiso o clase. (Generada Gemini),NO,1 seña,NO,SI,Unimanual (tipo 0),P,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01208_novino.mp4,NO VINO,test4,3,A2
DBLSC,LSC0,1209,FÍSICA,SUSTANTIVO,Ciencia que estudia las propiedades de la materia y la energía y sus interacciones. (RAE),NO,1 seña,SI,SI,Semi-simétrica (tipo II),Q,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01209_fisica.mp4,FISICA,test3,46,A2
DBLSC,LSC0,1210,GANAR-EL-AÑO,VERBO,Acreditar y superar satisfactoriamente un grado o año escolar. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),A,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01210_ganarelañ.mp4,GANAR EL ANO,test2,16,A1
DBLSC,LSC1,1211,GEOGRAFÍA,SUSTANTIVO,Ciencia que trata de la descripción de la Tierra. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),Jc,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01211_geografia.mp4,GEOGRAFIA,test2,34,B1
DBLSC,LSC0,1212,GRADO,SUSTANTIVO,"Estado, valor o nivel en una escala. / Nivel o curso escolar. (RAE)",SI,2 señas,NO,SI,Compuestas (tipo C),Tb,Qe,L,Sin especificar,Sin especificar,01212_grado.mp4,GRADO,test3,47,A2
DBLSC,LSC0,1213,HISTORIA(1),SUSTANTIVO,Disciplina que estudia y narra los acontecimientos pasados de la humanidad. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),Gl,S,Sin especificar,Sin especificar,Sin especificar,01213_historia1.mp4,HISTORIA 1,test3,82,A1
DBLSC,LSC0,1214,HISTORIA(2),SUSTANTIVO,"Variante de seña para relato, acontecimiento o asignatura de historia. (Generada Gemini)",NO,1 seña,NO,SI,Unimanual (tipo 0),H,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01214_historia2.mp4,HISTORIA 2,test3,13,A2
DBLSC,LSC0,1215,INGLÉS,SUSTANTIVO,"Lengua germánica originaria de Inglaterra, hablada ampliamente a nivel mundial. (RAE)",SI,2 señas,SI,SI,Compuestas (tipo C),Xc,B,Cl,Sin especificar,Sin especificar,01215_ingles.mp4,INGLES,test2,56,A1
DBLSC,LSC0,1216,INVENTAR,VERBO,Hallar o descubrir algo nuevo o no conocido. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),P,Z,Sin especificar,Sin especificar,Sin especificar,01216_inventar.mp4,INVENTAR,test2,9,A1
DBLSC,LSC0,1217,PREESCOLAR,SUSTANTIVO,Etapa educativa previa a la enseñanza primaria. (RAE),NO,1 seña,SI,SI,Asimétrica (tipo III),Af,K,Sin especificar,Sin especificar,Sin especificar,01217_preescolar.mp4,PREESCOLAR,test2,16,A1
DBLSC,LSC0,1218,LEER,VERBO,Pasar la vista por lo escrito o impreso comprendiendo la significación de los caracteres. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),B,V,Sin especificar,Sin especificar,Sin especificar,01218_leer.mp4,LEER,test3,50,A2
DBLSC,LSC0,1219,FORMA,SUSTANTIVO,Configuración externa de algo. / Modo o manera de hacer algo. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Q,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01219_forma.mp4,FORMA,test3,70,A2
DBLSC,LSC0,1220,MATEMÁTICAS,SUSTANTIVO,Ciencia deductiva que estudia las propiedades de los entes abstractos y sus relaciones. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Je,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01220_matematica.mp4,MATEMATICAS,test3,46,A2
DBLSC,LSC0,1221,MEDIR,VERBO,Determinar una cantidad comparándola con su unidad de medida. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),Pc,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01221_medir.mp4,MEDIR,test3,50,A2
DBLSC,LSC0,1222,PERDER-EL-AÑO,VERBO,"No superar los objetivos académicos de un curso escolar, teniendo que repetirlo. (Generada Gemini)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),A,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01222_perderelan.mp4,PERDER EL ANO,test3,47,A2
DBLSC,LSC0,1223,PROFESOR,SUSTANTIVO,"Persona que ejerce o enseña una ciencia, arte u oficio. (RAE)",NO,1 seña,NO,SI,Unimanual en contacto (tipo X),Af,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01223_profesor.mp4,PROFESOR,test3,67,A2
DBLSC,LSC0,1224,PUPITRE,SUSTANTIVO,Mueble con mesa y asiento adaptado para que los alumnos se sienten en clase. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),Af,Bl,Pc,Sin especificar,Sin especificar,01224_pupitre.mp4,PUPITRE,test4,16,A2
DBLSC,LSC0,1225,QUÍMICA,SUSTANTIVO,"Ciencia que estudia la composición, estructura y propiedades de la materia y sus cambios. (RAE)",NO,1 seña,NO,SI,Simétrica (tipo I),A,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01225_quimica.mp4,QUIMICA,test3,46,A2
DBLSC,LSC0,1226,SALÓN,SUSTANTIVO,Habitación amplia o estancia destinada a recibir o a actividades grupales. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),S,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01226_salon.mp4,SALON,test2,75,A2
DBLSC,LSC0,1227,AULA-DE-CLASE,SUSTANTIVO,Espacio físico dentro de una institución educativa donde se imparten lecciones. (Generada Gemini),SI,2 señas,NO,SI,Compuestas (tipo C),P,Cl,Sin especificar,Sin especificar,Sin especificar,01227_auladeclas.mp4,AULA DE CLASE,test2,16,A1
DBLSC,LSC0,1228,SUMAR,VERBO,Efectuar la operación de sumar o añadir cantidades. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Tf,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01228_sumar.mp4,SUMAR,test3,83,A1
DBLSC,LSC0,1229,MUSICA,SUSTANTIVO,"Arte de combinar los sonidos según las leyes de la melodía, la armonía y el ritmo. (RAE)",NO,1 seña,NO,SI,Simétrica (tipo I),B,Bl,Sin especificar,Sin especificar,Sin especificar,01229_musica.mp4,MUSICA,test3,24,A2
DBLSC,LSC0,1230,TABLERO,SUSTANTIVO,Superficie plana vertical en el aula para escribir o dibujar con tiza o marcador. (RAE),SI,2 señas,NO,SI,Compuestas (tipo C),P,Pc,Sin especificar,Sin especificar,Sin especificar,01230_tablero.mp4,TABLERO,test2,59,A2
DBLSC,LSC0,1231,TAREA(1),SUSTANTIVO,Trabajo u ocupación académica que debe realizar un estudiante. (RAE),NO,1 seña,SI,SI,Semi-simétrica (tipo II),A,Af,Sin especificar,Sin especificar,Sin especificar,01231_tarea1.mp4,TAREA 1,test3,83,A1
DBLSC,LSC0,1232,TAREA(3),SUSTANTIVO,Variante de seña para asignación o labor escolar. (Generada Gemini),NO,1 seña,SI,SI,Unimanual (tipo 0),T,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01232_tarea3.mp4,TAREA 3,test1,15,A1
DBLSC,LSC0,1233,TAREA(2),SUSTANTIVO,Variante morfológica de seña para tarea o deber escolar. (Generada Gemini),NO,1 seña,SI,SI,Semi-simétrica (tipo II),A,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01233_tarea2.mp4,TAREA 2,test4,11,A2
DBLSC,LSC0,1234,TEMA,SUSTANTIVO,"Proposición o asunto sobre el que se habla, escribe o enseña. (RAE)",NO,1 seña,NO,SI,Simétrica (tipo I),XX,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01234_tema.mp4,TEMA,test3,50,A2
DBLSC,LSC0,1235,UNIVERSIDAD,SUSTANTIVO,Institución de enseñanza superior que comprende diversas facultades y otorga grados académicos. (RAE),NO,1 seña,NO,SI,Unimanual en contacto (tipo X),U,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01235_universida.mp4,UNIVERSIDAD,test3,67,A2
DBLSC,LSC0,1236,BORRADOR,SUSTANTIVO,Utensilio empleado para borrar lo escrito en un tablero o papel. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),B,A,Sin especificar,Sin especificar,Sin especificar,01236_borrador.mp4,BORRADOR,test2,59,A2
DBLSC,LSC0,1237,BORRAR(1),VERBO,"Hacer desaparecer lo escrito, dibujado o grabado. (RAE)",NO,1 seña,NO,SI,Asimétrica (tipo III),Bl,A,Sin especificar,Sin especificar,Sin especificar,01237_borrador1.mp4,BORRAR 1,test2,56,A1
DBLSC,LSC0,1238,BORRAR(2),VERBO,Variante de seña para la acción de suprimir o eliminar texto o trazos. (Generada Gemini),NO,1 seña,NO,SI,Asimétrica (tipo III),Bl,P,Xe,Sin especificar,Sin especificar,01238_borrador2.mp4,BORRAR 2,test3,45,A2
DBLSC,LSC0,1239,CARTUCHERA,SUSTANTIVO,Estuche de tela o plástico utilizado por estudiantes para guardar útiles escolares. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Qa,Tb,Sin especificar,Sin especificar,Sin especificar,01239_cartuchera.mp4,CARTUCHERA,test2,59,A2
DBLSC,LSC0,1240,COSEDORA,SUSTANTIVO,Aparato mecánico para unir hojas de papel mediante grapas metálicas. (RAE),NO,1 seña,NO,SI,Semi-simétrica (tipo II),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01240_cosedora.mp4,COSEDORA,test2,59,A2
DBLSC,LSC0,1241,CUADERNO,SUSTANTIVO,Conjunto de hojas de papel encuadernadas para tomar notas o escribir. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01241_cuaderno.mp4,CUADERNO,test2,59,A2
DBLSC,LSC0,1242,DICCIONARIO,SUSTANTIVO,Libro en que se recogen y explican las palabras de una lengua o materia. (RAE),NO,1 seña,SI,SI,Asimétrica (tipo III),Bl,D,Sin especificar,Sin especificar,Sin especificar,01242_diccionari.mp4,DICCIONARIO,test3,50,A2
DBLSC,LSC0,1243,HOJA,SUSTANTIVO,Lámina delgada de papel u otro material flexible. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),Ok,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01243_hoja.mp4,HOJA,test2,59,A2
DBLSC,LSC0,1244,HORARIO-DE-CLASES,SUSTANTIVO,Distribución organizada de las asignaturas e intensidades horarias escolares por días. (Generada Gemini),NO,1 seña,NO,SI,Semi-simétrica (tipo II),J,Je,Sin especificar,Sin especificar,Sin especificar,01244_horariodec.mp4,HORARIO DE CLASES,test2,16,A1
DBLSC,LSC0,1245,LÁPIZ,SUSTANTIVO,Utensilio de madera con una mina de grafito en su interior usado para escribir o dibujar. (RAE),NO,1 seña,SI,SI,Unimanual en contacto (tipo X),L,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01245_làpiz.mp4,LAPIZ,test2,59,A2
DBLSC,LSC0,1246,LIBRO(1),SUSTANTIVO,Conjunto de muchas hojas de papel manuscritas o impresas unidas por uno de sus lados y con cubiertas. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Bl,L,Sin especificar,Sin especificar,Sin especificar,01246_libro1.mp4,LIBRO 1,test4,52,A1
DBLSC,LSC0,1247,LIBRO(2),SUSTANTIVO,"Variante de seña para texto, tomo o volumen impreso. (Generada Gemini)",NO,1 seña,NO,SI,Semi-simétrica (tipo II),Bl,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01247_libro2.mp4,LIBRO 2,test1,69,A2
DBLSC,LSC0,1248,LONCHERA,SUSTANTIVO,Estuche o pequeña maleta usada para llevar la merienda o refrigerio escolar. (RAE),NO,1 seña,NO,SI,Unimanual (tipo 0),Ye,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01248_lonchera.mp4,LONCHERA,test3,42,A2
DBLSC,LSC0,1249,MARCADOR,SUSTANTIVO,Rotulador de tinta usado para escribir en tableros o carteleras. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Qa,P,Sin especificar,Sin especificar,Sin especificar,01249_marcador.mp4,MARCADOR,test4,52,A1
DBLSC,LSC0,1250,MORRAL(1),SUSTANTIVO,Bolsa o mochila con correas para llevar a la espalda los útiles escolares. (RAE),NO,1 seña,NO,SI,Simétrica (tipo I),A,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01250_morral1.mp4,MORRAL 1,test4,43,A1
DBLSC,LSC0,1251,MORRAL(2),SUSTANTIVO,Variante morfológica de seña para mochila escolar. (Generada Gemini),NO,1 seña,NO,SI,Simétrica (tipo I),Y,Sin especificar,Sin especificar,Sin especificar,Sin especificar,01251_morral2.mp4,MORRAL 2,test4,11,A2
DBLSC,LSC0,1252,MORRAL(3),SUSTANTIVO,Variante de seña para bolso o morral de carga personal. (Generada Gemini),SI,2 señas,NO,SI,Simétrica (tipo I),A,Bl,Sin especificar,Sin especificar,Sin especificar,01252_morral3.mp4,MORRAL 3,test1,15,A1
DBLSC,LSC0,1253,REGLA(1),SUSTANTIVO,Instrumento rígido y plano con escala graduada para trazar líneas rectas y medir. (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),Af,Bl,Sin especificar,Sin especificar,Sin especificar,01253_regla1.mp4,REGLA 1,test2,56,A1
DBLSC,LSC0,1254,REGLA(2),SUSTANTIVO,Variante de seña para instrumento de medición rectilíneo. (Generada Gemini),SI,2 señas,NO,SI,Compuestas (tipo C),Xc,Af,Bl,Sin especificar,Sin especificar,01254_regla2.mp4,REGLA 2,test1,69,A2
DBLSC,LSC0,1255,TAJALÁPIZ,SUSTANTIVO,Utensilio manual con una cuchilla para sacar punta a los lápices (sacapuntas). (RAE),NO,1 seña,NO,SI,Asimétrica (tipo III),S,P,Sin especificar,Sin especificar,Sin especificar,01255_tajalàpiz.mp4,TAJALAPIZ,test2,59,A2
