Version,Curso,ID_entrada,GLOSA,Clase Gramatical,DEFINICION,Composición,Secuencia,Definición especial,Imagen de la seña, Composición,Secuencia.1,Tipo de Seña,CM1,CM2,CM3,CM4,CM5,nombre_video
DBLSC,LSC0,1168,PAGAR(1),VERBO,Dar a alguien el dinero que se le debe por una mercancía o servicio. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,P,,,,01168_pagar1.mp4
DBLSC,LSC0,1169,PAGAR(2),VERBO,Variante de seña para la cancelación económica de una obligación o deuda. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,Qe,,,,01169_pagar2.mp4
DBLSC,LSC0,1170,PAÍS,SUSTANTIVO,Territorio constituido en estado soberano. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Gl,,,,,01170_pais.mp4
DBLSC,LSC0,1171,PASAPORTE,SUSTANTIVO,Documento oficial que acredita la identidad y nacionalidad de una persona para viajar al extranjero. (RAE),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),Bl,S,,,,01171_pasaporte.mp4
DBLSC,LSC0,1172,PESO-MONEDA,SUSTANTIVO,Unidad monetaria oficial de Colombia y otros países. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),S,,,,,01172_pesomoneda.mp4
DBLSC,LSC0,1173,PAZ,SUSTANTIVO,Situación en la que no hay guerra ni enfrentamientos entre colectividades. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Bl,,,,,01173_paz.mp4
DBLSC,LSC0,1174,PESO-MEDIDA,SUSTANTIVO,Magnitud de la fuerza de gravedad que actúa sobre una masa. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Bl,,,,,01174_pesomedida.mp4
DBLSC,LSC0,1175,PLATA-DINERO,SUSTANTIVO,Conjunto de monedas y billetes que sirven de medio de pago. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Pc,,,,,01175_platadiner.mp4
DBLSC,LSC0,1176,PLATA-METAL,SUSTANTIVO,"Elemento químico metálico, blanco, brillante y maleable. (Generada Gemini)",NO,1 seña,SI,SI,NO,1 seña,Unimanual (tipo 0),A,,,,,01176_platametal.mp4
DBLSC,LSC0,1177,POLÍTICO,SUSTANTIVO,Persona que interviene en la política o de los asuntos del gobierno. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),P,,,,,01177_politico.mp4
DBLSC,LSC0,1178,PUEBLO,SUSTANTIVO,Conjunto de personas que forman una comunidad o habitan una población. (RAE),NO,1 seña,SI,SI,NO,1 seña,Semi-simétrica (tipo II),Ok,,,,,01178_pueblo.mp4
DBLSC,LSC0,1179,QUIEBRA,SUSTANTIVO,Pérdida comercial o financiera que impide el pago de las deudas (bancarrota). (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,P,,,,01179_quiebra.mp4
DBLSC,LSC0,1180,RENUNCIAR,VERBO,"Dimitir o dejar voluntariamente un empleo, cargo u obligación. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),O,J,,,,01180_renunciar.mp4
DBLSC,LSC0,1181,REUNIÓN,SUSTANTIVO,Agrupación o congregación de personas para tratar un asunto determinado. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),R,,,,,01181_reunion.mp4
DBLSC,LSC0,1182,REBELDE,ADJETIVO,Que se rebela o subleva contra la autoridad. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),S,,,,,01182_rebelde.mp4
DBLSC,LSC0,1183,SOCIO,SUSTANTIVO,"Persona asociada con otra u otras para un fin común, especialmente mercantil. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,Af,,,,01183_socio.mp4
DBLSC,LSC0,1184,SUELDO,SUSTANTIVO,Remuneración asignada a un trabajador de manera periódica. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),C,,,,,01184_sueldo.mp4
DBLSC,LSC0,1185,TRABAJAR,VERBO,Realizar una actividad física o intelectual con el fin de producir o transformar algo. (RAE),,,NO,SI,NO,1 seña,Semi-simétrica (tipo II),S,,,,,01185_trabajar.mp4
DBLSC,LSC1,1186,VOCAL,SUSTANTIVO,"Miembro con voz y voto en un consejo, junta o tribunal. / Sonido del habla. (RAE)",NO,1 seña,SI,SI,NO,1 seña,Asimétrica (tipo III),Bl,V,,,,01186_vocal.mp4
DBLSC,LSC0,1187,VOTAR,VERBO,Emitir el voto en un proceso de elección o consulta. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),S,Okp,,,,01187_votar.mp4
DBLSC,LSC0,1188,BILINGUE,ADJETIVO,Que habla dos lenguas o está expresado en dos idiomas. (RAE),,,NO,SI,SI,2 señas,Compuestas (tipo C),I,J,V,S,H,01188_bilingue.mp4
DBLSC,LSC0,1189,BICULTURAL,ADJETIVO,Que abarca o participa de dos culturas distintas. (RAE),SI,2 señas,SI,SI,SI,2 señas,Compuestas (tipo C),P,C,S,V,,01189_bicultural.mp4
DBLSC,LSC0,1190,AMBOS,FUNCION,El uno y el otro; los dos colectivamente. (RAE),NO,1 seña,SI,SI,NO,1 seña,Compuestas (tipo C),C,S,V,,,01190_ambos.mp4
DBLSC,LSC0,1191,BIOLOGÍA,SUSTANTIVO,Ciencia que estudia los seres vivos y sus procesos vitales. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,O,,,,01191_biologia.mp4
DBLSC,LSC0,1192,CALIFICACIÓN,SUSTANTIVO,Nota u ordenación que evalúa el rendimiento académico o una prueba. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Bl,J,,,,01192_calificaci.mp4
DBLSC,LSC0,1193,CALIFICAR,VERBO,Juzgar o evaluar el mérito o valor de una persona o trabajo. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),B,Pc,,,,01193_calificar.mp4
DBLSC,LSC0,1194,CIENCIAS,SUSTANTIVO,Conjunto de conocimientos estructurados sistemáticamente mediante la observación y el razonamiento. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Gl,,,,,01194_ciencias.mp4
DBLSC,LSC0,1195,CLASE,SUSTANTIVO,Lección o reunión académica impartida por un docente a los estudiantes. (RAE),NO,1 seña,SI,SI,NO,1 seña,Simétrica (tipo I),C,,,,,01195_clase.mp4
DBLSC,LSC0,1196,COLEGIO,SUSTANTIVO,Establecimiento de enseñanza de educación primaria o secundaria. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Be,,,,,01196_colegio.mp4
DBLSC,LSC0,1197,COMPAÑERO,SUSTANTIVO,"Persona que comparte con otra un mismo estudio, trabajo u ocupación. (RAE)",NO,1 seña,SI,SI,NO,1 seña,Simétrica (tipo I),Q,,,,,01197_compañero.mp4
DBLSC,LSC0,1198,CORTAR,VERBO,Dividir o separar algo con un instrumento afilado. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),V,H,,,,01198_cortar.mp4
DBLSC,LSC0,1199,CURSO,SUSTANTIVO,Conjunto de materias impartidas en un período lectivo escolar. (RAE),NO,1 seña,SI,SI,NO,1 seña,Simétrica (tipo I),Be,,,,,01199_curso.mp4
DBLSC,LSC0,1200,DIBUJAR,VERBO,Trazar imágenes o formas mediante líneas en una superficie. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),I,,,,,01200_dibujar.mp4
DBLSC,LSC0,1201,DIPLOMA,SUSTANTIVO,Documento oficial expedido por una institución que acredita un título o distinción. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),L,,,,,01201_diploma.mp4
DBLSC,LSC0,1202,EDUCACIÓN-FÍSICA,SUSTANTIVO,Asignatura escolar centrada en el desarrollo del cuerpo y las capacidades motoras mediante el ejercicio. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Ql,,,,,01202_educacionf.mp4
DBLSC,LSC0,1203,ESCRIBIR,VERBO,Representar las palabras o ideas mediante letras u otros signos en una superficie. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,Pc,,,,01203_escribir.mp4
DBLSC,LSC0,1204,ESPAÑOL,SUSTANTIVO,Lengua romance hablada en España y la mayor parte de Hispanoamérica. (RAE),NO,1 seña,SI,SI,NO,1 seña,Simétrica (tipo I),Xe,,,,,01204_español.mp4
DBLSC,LSC0,1205,ESTUDIANTE,SUSTANTIVO,Persona que cursa estudios en un centro de enseñanza. (RAE),NO,1 seña,NO,SI,NO,1 seña,Compuestas (tipo C),Be,K,,,,01205_estudiante.mp4
DBLSC,LSC0,1206,ESTUDIAR,VERBO,Ejercitar el entendimiento para comprender o aprender una materia. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Bl,,,,,01206_estudiar.mp4
DBLSC,LSC0,1207,EXAMEN,SUSTANTIVO,Prueba que se realiza para comprobar los conocimientos o aptitudes de un estudiante. (RAE),NO,1 seña,SI,SI,NO,1 seña,Unimanual (tipo 0),Gl,,,,,01207_examen.mp4
DBLSC,LSC0,1208,NO-VINO,VERBO,Indicación o registro de ausencia de una persona a un compromiso o clase. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),P,,,,,01208_novino.mp4
DBLSC,LSC0,1209,FÍSICA,SUSTANTIVO,Ciencia que estudia las propiedades de la materia y la energía y sus interacciones. (RAE),NO,1 seña,SI,SI,NO,1 seña,Semi-simétrica (tipo II),Q,,,,,01209_fisica.mp4
DBLSC,LSC0,1210,GANAR-EL-AÑO,VERBO,Acreditar y superar satisfactoriamente un grado o año escolar. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),A,,,,,01210_ganarelañ.mp4
DBLSC,LSC1,1211,GEOGRAFÍA,SUSTANTIVO,Ciencia que trata de la descripción de la Tierra. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Jc,,,,,01211_geografia.mp4
DBLSC,LSC0,1212,GRADO,SUSTANTIVO,"Estado, valor o nivel en una escala. / Nivel o curso escolar. (RAE)",SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),Tb,Qe,L,,,01212_grado.mp4
DBLSC,LSC0,1213,HISTORIA(1),SUSTANTIVO,Disciplina que estudia y narra los acontecimientos pasados de la humanidad. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Gl,S,,,,01213_historia1.mp4
DBLSC,LSC0,1214,HISTORIA(2),SUSTANTIVO,"Variante de seña para relato, acontecimiento o asignatura de historia. (Generada Gemini)",NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),H,,,,,01214_historia2.mp4
DBLSC,LSC0,1215,INGLÉS,SUSTANTIVO,"Lengua germánica originaria de Inglaterra, hablada ampliamente a nivel mundial. (RAE)",SI,2 señas,SI,SI,SI,2 señas,Compuestas (tipo C),Xc,B,Cl,,,01215_ingles.mp4
DBLSC,LSC0,1216,INVENTAR,VERBO,Hallar o descubrir algo nuevo o no conocido. (RAE),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),P,Z,,,,01216_inventar.mp4
DBLSC,LSC0,1217,PREESCOLAR,SUSTANTIVO,Etapa educativa previa a la enseñanza primaria. (RAE),NO,1 seña,SI,SI,NO,1 seña,Asimétrica (tipo III),Af,K,,,,01217_preescolar.mp4
DBLSC,LSC0,1218,LEER,VERBO,Pasar la vista por lo escrito o impreso comprendiendo la significación de los caracteres. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),B,V,,,,01218_leer.mp4
DBLSC,LSC0,1219,FORMA,SUSTANTIVO,Configuración externa de algo. / Modo o manera de hacer algo. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Q,,,,,01219_forma.mp4
DBLSC,LSC0,1220,MATEMÁTICAS,SUSTANTIVO,Ciencia deductiva que estudia las propiedades de los entes abstractos y sus relaciones. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Je,,,,,01220_matematica.mp4
DBLSC,LSC0,1221,MEDIR,VERBO,Determinar una cantidad comparándola con su unidad de medida. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Pc,,,,,01221_medir.mp4
DBLSC,LSC0,1222,PERDER-EL-AÑO,VERBO,"No superar los objetivos académicos de un curso escolar, teniendo que repetirlo. (Generada Gemini)",NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),A,,,,,01222_perderelan.mp4
DBLSC,LSC0,1223,PROFESOR,SUSTANTIVO,"Persona que ejerce o enseña una ciencia, arte u oficio. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),Af,,,,,01223_profesor.mp4
DBLSC,LSC0,1224,PUPITRE,SUSTANTIVO,Mueble con mesa y asiento adaptado para que los alumnos se sienten en clase. (RAE),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),Af,Bl,Pc,,,01224_pupitre.mp4
DBLSC,LSC0,1225,QUÍMICA,SUSTANTIVO,"Ciencia que estudia la composición, estructura y propiedades de la materia y sus cambios. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),A,,,,,01225_quimica.mp4
DBLSC,LSC0,1226,SALÓN,SUSTANTIVO,Habitación amplia o estancia destinada a recibir o a actividades grupales. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),S,,,,,01226_salon.mp4
DBLSC,LSC0,1227,AULA-DE-CLASE,SUSTANTIVO,Espacio físico dentro de una institución educativa donde se imparten lecciones. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),P,Cl,,,,01227_auladeclas.mp4
DBLSC,LSC0,1228,SUMAR,VERBO,Efectuar la operación de sumar o añadir cantidades. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Tf,,,,,01228_sumar.mp4
DBLSC,LSC0,1229,MUSICA,SUSTANTIVO,"Arte de combinar los sonidos según las leyes de la melodía, la armonía y el ritmo. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),B,Bl,,,,01229_musica.mp4
DBLSC,LSC0,1230,TABLERO,SUSTANTIVO,Superficie plana vertical en el aula para escribir o dibujar con tiza o marcador. (RAE),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),P,Pc,,,,01230_tablero.mp4
DBLSC,LSC0,1231,TAREA(1),SUSTANTIVO,Trabajo u ocupación académica que debe realizar un estudiante. (RAE),NO,1 seña,SI,SI,NO,1 seña,Semi-simétrica (tipo II),A,Af,,,,01231_tarea1.mp4
DBLSC,LSC0,1232,TAREA(3),SUSTANTIVO,Variante de seña para asignación o labor escolar. (Generada Gemini),NO,1 seña,SI,SI,NO,1 seña,Unimanual (tipo 0),T,,,,,01232_tarea3.mp4
DBLSC,LSC0,1233,TAREA(2),SUSTANTIVO,Variante morfológica de seña para tarea o deber escolar. (Generada Gemini),NO,1 seña,SI,SI,NO,1 seña,Semi-simétrica (tipo II),A,,,,,01233_tarea2.mp4
DBLSC,LSC0,1234,TEMA,SUSTANTIVO,"Proposición o asunto sobre el que se habla, escribe o enseña. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),XX,,,,,01234_tema.mp4
DBLSC,LSC0,1235,UNIVERSIDAD,SUSTANTIVO,Institución de enseñanza superior que comprende diversas facultades y otorga grados académicos. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),U,,,,,01235_universida.mp4
DBLSC,LSC0,1236,BORRADOR,SUSTANTIVO,Utensilio empleado para borrar lo escrito en un tablero o papel. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),B,A,,,,01236_borrador.mp4
DBLSC,LSC0,1237,BORRAR(1),VERBO,"Hacer desaparecer lo escrito, dibujado o grabado. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,A,,,,01237_borrador1.mp4
DBLSC,LSC0,1238,BORRAR(2),VERBO,Variante de seña para la acción de suprimir o eliminar texto o trazos. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,P,Xe,,,01238_borrador2.mp4
DBLSC,LSC0,1239,CARTUCHERA,SUSTANTIVO,Estuche de tela o plástico utilizado por estudiantes para guardar útiles escolares. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Qa,Tb,,,,01239_cartuchera.mp4
DBLSC,LSC0,1240,COSEDORA,SUSTANTIVO,Aparato mecánico para unir hojas de papel mediante grapas metálicas. (RAE),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Bl,,,,,01240_cosedora.mp4
DBLSC,LSC0,1241,CUADERNO,SUSTANTIVO,Conjunto de hojas de papel encuadernadas para tomar notas o escribir. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Bl,,,,,01241_cuaderno.mp4
DBLSC,LSC0,1242,DICCIONARIO,SUSTANTIVO,Libro en que se recogen y explican las palabras de una lengua o materia. (RAE),NO,1 seña,SI,SI,NO,1 seña,Asimétrica (tipo III),Bl,D,,,,01242_diccionari.mp4
DBLSC,LSC0,1243,HOJA,SUSTANTIVO,Lámina delgada de papel u otro material flexible. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Ok,,,,,01243_hoja.mp4
DBLSC,LSC0,1244,HORARIO-DE-CLASES,SUSTANTIVO,Distribución organizada de las asignaturas e intensidades horarias escolares por días. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),J,Je,,,,01244_horariodec.mp4
DBLSC,LSC0,1245,LÁPIZ,SUSTANTIVO,Utensilio de madera con una mina de grafito en su interior usado para escribir o dibujar. (RAE),NO,1 seña,SI,SI,NO,1 seña,Unimanual en contacto (tipo X),L,,,,,01245_làpiz.mp4
DBLSC,LSC0,1246,LIBRO(1),SUSTANTIVO,Conjunto de muchas hojas de papel manuscritas o impresas unidas por uno de sus lados y con cubiertas. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,L,,,,01246_libro1.mp4
DBLSC,LSC0,1247,LIBRO(2),SUSTANTIVO,"Variante de seña para texto, tomo o volumen impreso. (Generada Gemini)",NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Bl,,,,,01247_libro2.mp4
DBLSC,LSC0,1248,LONCHERA,SUSTANTIVO,Estuche o pequeña maleta usada para llevar la merienda o refrigerio escolar. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Ye,,,,,01248_lonchera.mp4
DBLSC,LSC0,1249,MARCADOR,SUSTANTIVO,Rotulador de tinta usado para escribir en tableros o carteleras. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Qa,P,,,,01249_marcador.mp4
DBLSC,LSC0,1250,MORRAL(1),SUSTANTIVO,Bolsa o mochila con correas para llevar a la espalda los útiles escolares. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),A,,,,,01250_morral1.mp4
DBLSC,LSC0,1251,MORRAL(2),SUSTANTIVO,Variante morfológica de seña para mochila escolar. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Y,,,,,01251_morral2.mp4
DBLSC,LSC0,1252,MORRAL(3),SUSTANTIVO,Variante de seña para bolso o morral de carga personal. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Simétrica (tipo I),A,Bl,,,,01252_morral3.mp4
DBLSC,LSC0,1253,REGLA(1),SUSTANTIVO,Instrumento rígido y plano con escala graduada para trazar líneas rectas y medir. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Af,Bl,,,,01253_regla1.mp4
DBLSC,LSC0,1254,REGLA(2),SUSTANTIVO,Variante de seña para instrumento de medición rectilíneo. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),Xc,Af,Bl,,,01254_regla2.mp4
DBLSC,LSC0,1255,TAJALÁPIZ,SUSTANTIVO,Utensilio manual con una cuchilla para sacar punta a los lápices (sacapuntas). (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),S,P,,,,01255_tajalàpiz.mp4
DBLSC,LSC0,1256,ALMA(1),SUSTANTIVO,Entidad inmaterial que los creyentes consideran que posee el ser humano. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,Tb,,,,01256_alma1.mp4
DBLSC,LSC0,1257,ALMA(2),SUSTANTIVO,Variante de seña para el concepto espiritual o sustancial de alma. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Compuestas (tipo C),J,Q,,,,01257_alma2.mp4
DBLSC,LSC0,1258,BAUTIZAR(1),VERBO,Administrar el sacramento del bautismo o dar nombre a algo. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),C,,,,,01258_bautizar1.mp4
DBLSC,LSC0,1259,BAUTIZAR(2),VERBO,Variante de seña para el ritual del bautismo. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Semi-simétrica (tipo II),A,,,,,01259_bautizar2.mp4
DBLSC,LSC1,1260,COMULGAR,VERBO,Recibir el sacramento de la Eucaristía en la Iglesia católica. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Cb,,,,,01260_comulgar.mp4
DBLSC,LSC1,1261,PRIMERA-COMUNION,SUSTANTIVO,Celebración católica en la que una persona recibe por primera vez la Eucaristía. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Compuestas (tipo C),Cb,,,,,01261_primeracom.mp4
DBLSC,LSC1,1262,SACRAMENTOS-CATOLICOS,SUSTANTIVO,Signos sensibles y eficaces de la gracia instituidos por Jesucristo en la Iglesia católica. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Bl,H,,,,01262_sacramento.mp4
DBLSC,LSC1,1263,CONFIRMACION-CATOLICA,SUSTANTIVO,Sacramento católico en el que se reafirma y fortalece la fe recibida en el bautismo. (Generada Gemini),SI,2 señas,SI,SI,SI,2 señas,Unimanual en contacto (tipo X),Bl,,,,,01263_confirmaci.mp4
DBLSC,LSC1,1264,PADRINO,SUSTANTIVO,Hombre que presenta o acompaña a una persona en un sacramento como el bautismo o confirmación. (RAE),NO,1 seña,SI,SI,NO,1 seña,Unimanual en contacto (tipo X),Bl,,,,,01264_padrino.mp4
DBLSC,LSC1,1265,PADRINO-MATRIMONIO,SUSTANTIVO,Padrino que atestigua o acompaña a los contrayentes en la boda. (Generada Gemini),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),J,Tc,Bl,,,01265_padrinomat.mp4
DBLSC,LSC0,1266,DIABLO(1),SUSTANTIVO,"En el cristianismo, espíritu del mal o príncipe de los demonios. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),U,,,,,01266_diablo1.mp4
DBLSC,LSC0,1267,DIABLO(2),SUSTANTIVO,Variante de seña para la representación del demonio o ser malévolo. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Unimanual en contacto (tipo X),Vc,,,,,01267_diablo2.mp4
DBLSC,LSC0,1268,DIOS(1),SUSTANTIVO,Ser supremo creador y conservador del universo en las religiones monoteístas. (RAE),NO,1 seña,NO,SI,NO,1 seña,Unimanual (tipo 0),Be,,,,,01268_dios1.mp4
DBLSC,LSC0,1269,DIOS(2),SUSTANTIVO,Variante de seña para la divinidad suprema. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),Be,,,,,01269_dios2.mp4
DBLSC,LSC0,1270,FÉ,SUSTANTIVO,Creencia y confianza en la verdad de una religión o en una persona sin necesidad de demostración. (RAE),NO,1 seña,SI,SI,NO,1 seña,Semi-simétrica (tipo II),Tb,,,,,01270_fe.mp4
DBLSC,LSC0,1271,IGLESIA  1,SUSTANTIVO,Edificio destinado al culto cristiano público. (RAE),SI,2 señas,NO,SI,SI,2 señas,Compuestas (tipo C),Be,P,,,,01271_iglesia1.mp4
DBLSC,LSC0,1272,IGLESIA  2,SUSTANTIVO,Variante de seña para templo o comunidad de fieles cristianos. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),B,I,,,,01272_iglesia2.mp4
DBLSC,LSC0,1273,JESÚS,SUSTANTIVO,"Figura central del cristianismo, considerado el Hijo de Dios y el Mesías. (RAE)",NO,1 seña,NO,SI,NO,1 seña,Semi-simétrica (tipo II),N,,,,,01273_jesus.mp4
DBLSC,LSC0,1274,MILAGRO 1,SUSTANTIVO,Hecho extraordinario y maravilloso que se atribuye a intervención divina. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),O,J,,,,01274_milagro1.mp4
DBLSC,LSC0,1275,MILAGRO 2,SUSTANTIVO,Variante de seña para fenómeno milagroso o prodigio divino. (Generada Gemini),NO,1 seña,SI,SI,NO,1 seña,Unimanual (tipo 0),P,,,,,01275_milagro2.mp4
DBLSC,LSC0,1276,MISA,SUSTANTIVO,Celebración del sacrificio de la Eucaristía en la liturgia católica. (RAE),NO,1 seña,SI,SI,NO,1 seña,Simétrica (tipo I),Ta,,,,,01276_misa.mp4
DBLSC,LSC0,1277,MONJA,SUSTANTIVO,Mujer que pertenece a una orden o congregación religiosa en un convento. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),B,,,,,01277_monja.mp4
DBLSC,LSC0,1278,NAVIDAD,SUSTANTIVO,Festividad cristiana en que se celebra el nacimiento de Jesucristo. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),Qa,,,,,01278_navidad.mp4
DBLSC,LSC0,1279,ORACIÓN,SUSTANTIVO,Plegaria o súplica que se dirige a Dios o a los santos. (RAE),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Af,Qf,,,,01279_oracion.mp4
DBLSC,LSC0,1280,PECADO,SUSTANTIVO,Transgresión voluntaria de un precepto o ley religiosa. (RAE),NO,1 seña,SI,SI,NO,1 seña,Simétrica (tipo I),X,,,,,01280_pecado.mp4
DBLSC,LSC0,1281,RELIGIÓN  1,SUSTANTIVO,Conjunto de creencias o dogmas acerca de la divinidad y de prácticas de culto. (RAE),NO,1 seña,SI,SI,NO,1 seña,Unimanual en contacto (tipo X),Q,,,,,01281_religion1.mp4
DBLSC,LSC0,1282,RELIGIÓN  2,SUSTANTIVO,"Variante de seña para confesión, fe o culto religioso. (Generada Gemini)",NO,1 seña,SI,SI,NO,1 seña,Unimanual en contacto (tipo X),R,,,,,01282_religion2.mp4
DBLSC,LSC0,1283,RELIGIÓN  3,SUSTANTIVO,Variante morfológica de seña para práctica religiosa. (Generada Gemini),NO,1 seña,NO,SI,NO,1 seña,Asimétrica (tipo III),Q,B,,,,01283_religion3.mp4
DBLSC,LSC0,1284,REZAR,VERBO,Dirigir oraciones o plegarias a Dios o a una divinidad. (RAE),NO,1 seña,NO,SI,NO,1 seña,Simétrica (tipo I),B,,,,,01284_rezar.mp4
DBLSC,LSC0,1285,SACERDOTE,SUSTANTIVO,Hombre consagrado para el ejercicio del culto en una religión. (RAE),SI,2 señas,NO,SI,SI,2 señas,Unimanual (tipo 0),Tc,Xc,,,,01285_sacerdote.mp4
